sanity check lowest count seen: [45, 74, 5] 346669
Using temp3.txt
[235, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[237, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[239, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[241, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[243, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[245, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[247, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[249, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[251, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[253, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[255, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[1, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[3, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[5, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[7, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[9, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[11, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[13, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[15, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[17, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[19, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[21, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[23, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[25, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[27, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[29, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[31, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[33, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[35, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[37, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[39, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[41, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[43, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[45, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[47, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[49, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[51, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[53, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[55, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[57, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[59, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[61, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[63, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[65, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[67, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[69, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[71, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[73, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[75, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[77, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[79, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[81, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[83, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[85, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[87, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[89, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[91, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[93, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[95, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[97, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[99, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[101, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[103, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[105, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[107, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[109, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[111, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[113, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[115, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[117, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[119, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[121, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[123, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[125, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[127, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[129, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[131, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[133, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[135, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[137, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[139, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[141, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[143, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[145, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[147, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[149, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[151, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[153, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[155, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[157, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[159, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[161, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[163, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[165, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[167, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[169, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[171, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[173, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[175, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[177, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[179, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[181, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[183, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[185, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[187, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[189, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[191, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[193, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[195, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[197, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[199, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[201, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[203, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[205, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[207, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[209, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[211, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[213, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[215, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[217, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[219, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[221, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[223, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[225, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[227, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[229, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[231, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[233, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[235, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[237, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[239, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[241, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[243, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[245, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[247, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[249, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[251, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[253, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[255, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[1, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[3, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[5, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[7, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[9, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[11, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[13, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[15, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[17, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[19, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[21, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[23, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[25, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[27, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[29, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[31, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[33, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[35, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[37, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[39, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
[41, 108, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0]
