sanity check lowest count seen: [13, 74, 5] 346637
[128, 135, 0, 141, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 39, 42, 10]     	a2a27
[128, 135, 0, 143, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 145, 34, 0]     	02291
[128, 135, 0, 145, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 171, 160, 0]     	0a0ab
[128, 135, 0, 147, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 29, 168, 10]     	aa81d
[128, 135, 0, 149, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 144, 34, 0]     	02290
[128, 135, 0, 151, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 38, 42, 10]     	a2a26
[128, 135, 0, 153, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 49, 0, 10]     	a0031
[128, 135, 0, 155, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 135, 8, 0]     	00887
[128, 135, 0, 157, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 10, 130, 10]     	a820a
[128, 135, 0, 159, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 188, 138, 0]     	08abc
[128, 135, 0, 161, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 151, 162, 10]     	aa297
[128, 135, 0, 163, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 33, 170, 0]     	0aa21
[128, 135, 0, 165, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 172, 32, 10]     	a20ac
[128, 135, 0, 167, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 26, 40, 0]     	0281a
[128, 135, 0, 169, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 13, 2, 0]     	0020d
[128, 135, 0, 171, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 187, 10, 10]     	a0abb
[128, 135, 0, 173, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 54, 128, 0]     	08036
[128, 135, 0, 175, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 128, 136, 10]     	a8880
[128, 135, 0, 177, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 186, 10, 10]     	a0aba
[128, 135, 0, 179, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 12, 2, 0]     	0020c
[128, 135, 0, 181, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 129, 136, 10]     	a8881
[128, 135, 0, 183, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 55, 128, 0]     	08037
[128, 135, 0, 185, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 32, 170, 0]     	0aa20
[128, 135, 0, 187, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 150, 162, 10]     	aa296
[128, 135, 0, 189, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 27, 40, 0]     	0281b
[128, 135, 0, 191, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 173, 32, 10]     	a20ad
[128, 135, 0, 193, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 9, 34, 10]     	a2209
[128, 135, 0, 195, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 191, 42, 0]     	02abf
[128, 135, 0, 197, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 50, 160, 10]     	aa032
[128, 135, 0, 199, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 132, 168, 0]     	0a884
[128, 135, 0, 201, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 147, 130, 0]     	08293
[128, 135, 0, 203, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 37, 138, 10]     	a8a25
[128, 135, 0, 205, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 168, 0, 0]     	000a8
[128, 135, 0, 207, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 30, 8, 10]     	a081e
[128, 135, 0, 209, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 36, 138, 10]     	a8a24
[128, 135, 0, 211, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 146, 130, 0]     	08292
[128, 135, 0, 213, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 31, 8, 10]     	a081f
[128, 135, 0, 215, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 169, 0, 0]     	000a9
[128, 135, 0, 217, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 190, 42, 0]     	02abe
[128, 135, 0, 219, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 8, 34, 10]     	a2208
[128, 135, 0, 221, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 133, 168, 0]     	0a885
[128, 135, 0, 223, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 51, 160, 10]     	aa033
[128, 135, 0, 225, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 24, 136, 0]     	08818
[128, 135, 0, 227, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 174, 128, 10]     	a80ae
[128, 135, 0, 229, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 35, 10, 0]     	00a23
[128, 135, 0, 231, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 149, 2, 10]     	a0295
[128, 135, 0, 233, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 130, 40, 10]     	a2882
[128, 135, 0, 235, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 52, 32, 0]     	02034
[128, 135, 0, 237, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 185, 170, 10]     	aaab9
[128, 135, 0, 239, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 15, 162, 0]     	0a20f
[128, 135, 0, 241, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 53, 32, 0]     	02035
[128, 135, 0, 243, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 131, 40, 10]     	a2883
[128, 135, 0, 245, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 14, 162, 0]     	0a20e
[128, 135, 0, 247, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 184, 170, 10]     	aaab8
[128, 135, 0, 249, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 175, 128, 10]     	a80af
[128, 135, 0, 251, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 25, 136, 0]     	08819
[128, 135, 0, 253, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 148, 2, 10]     	a0294
[128, 135, 0, 255, 106, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 34, 10, 0]     	00a22
[128, 135, 0, 1, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 150, 128, 10]     	a8096
[128, 135, 0, 3, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 32, 136, 0]     	08820
[128, 135, 0, 5, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 173, 2, 10]     	a02ad
[128, 135, 0, 7, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 27, 10, 0]     	00a1b
[128, 135, 0, 9, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 12, 32, 0]     	0200c
[128, 135, 0, 11, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 186, 40, 10]     	a28ba
[128, 135, 0, 13, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 55, 162, 0]     	0a237
[128, 135, 0, 15, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 129, 170, 10]     	aaa81
[128, 135, 0, 17, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 187, 40, 10]     	a28bb
[128, 135, 0, 19, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 13, 32, 0]     	0200d
[128, 135, 0, 21, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 128, 170, 10]     	aaa80
[128, 135, 0, 23, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 54, 162, 0]     	0a236
[128, 135, 0, 25, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 33, 136, 0]     	08821
[128, 135, 0, 27, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 151, 128, 10]     	a8097
[128, 135, 0, 29, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 26, 10, 0]     	00a1a
[128, 135, 0, 31, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 172, 2, 10]     	a02ac
[128, 135, 0, 33, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 135, 42, 0]     	02a87
[128, 135, 0, 35, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 49, 34, 10]     	a2231
[128, 135, 0, 37, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 188, 168, 0]     	0a8bc
[128, 135, 0, 39, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 10, 160, 10]     	aa00a
[128, 135, 0, 41, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 29, 138, 10]     	a8a1d
[128, 135, 0, 43, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 171, 130, 0]     	082ab
[128, 135, 0, 45, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 38, 8, 10]     	a0826
[128, 135, 0, 47, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 144, 0, 0]     	00090
[128, 135, 0, 49, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 170, 130, 0]     	082aa
[128, 135, 0, 51, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 28, 138, 10]     	a8a1c
[128, 135, 0, 53, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 145, 0, 0]     	00091
[128, 135, 0, 55, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 39, 8, 10]     	a0827
[128, 135, 0, 57, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 48, 34, 10]     	a2230
[128, 135, 0, 59, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 134, 42, 0]     	02a86
[128, 135, 0, 61, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 11, 160, 10]     	aa00b
[128, 135, 0, 63, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 189, 168, 0]     	0a8bd
[128, 135, 0, 65, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 25, 170, 0]     	0aa19
[128, 135, 0, 67, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 175, 162, 10]     	aa2af
[128, 135, 0, 69, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 34, 40, 0]     	02822
[128, 135, 0, 71, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 148, 32, 10]     	a2094
[128, 135, 0, 73, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 131, 10, 10]     	a0a83
[128, 135, 0, 75, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 53, 2, 0]     	00235
[128, 135, 0, 77, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 184, 136, 10]     	a88b8
[128, 135, 0, 79, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 14, 128, 0]     	0800e
[128, 135, 0, 81, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 52, 2, 0]     	00234
[128, 135, 0, 83, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 130, 10, 10]     	a0a82
[128, 135, 0, 85, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 15, 128, 0]     	0800f
[128, 135, 0, 87, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 185, 136, 10]     	a88b9
[128, 135, 0, 89, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 174, 162, 10]     	aa2ae
[128, 135, 0, 91, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 24, 170, 0]     	0aa18
[128, 135, 0, 93, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 149, 32, 10]     	a2095
[128, 135, 0, 95, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 35, 40, 0]     	02823
[128, 135, 0, 97, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 8, 0, 10]     	a0008
[128, 135, 0, 99, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 190, 8, 0]     	008be
[128, 135, 0, 101, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 51, 130, 10]     	a8233
[128, 135, 0, 103, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 133, 138, 0]     	08a85
[128, 135, 0, 105, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 146, 160, 0]     	0a092
[128, 135, 0, 107, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 36, 168, 10]     	aa824
[128, 135, 0, 109, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 169, 34, 0]     	022a9
[128, 135, 0, 111, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 31, 42, 10]     	a2a1f
[128, 135, 0, 113, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 37, 168, 10]     	aa825
[128, 135, 0, 115, 107, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 147, 160, 0]     	0a093
